clavarte,1
clave,2
clavé,2
claw,1
clean,1
clearly,1
clears,1
clemons,1
clendening,1
clica,1
cliché,2
click,3
clients,1
clima,1
climb,1
clingy,1
clinton,1
close,3
closely,1
closer,2
closet,2
clothes,1
cloud,1
clouded,1
clouds,1
club,2
clubs,1
clubz,1
clueless,1
clyde,1
clyro,1
clásico,1
clóset,1
cnco,3
coach,1
coasted,1
coat,2
cobarde,1
cobra,1
coca,1
cocaine,1
cocaína,1
cochinero,2
cochise,1
cocina,1
coco,3
cocosa,1
codeine,1
codes,1
codeína,2
cody,1
coffee,2
coffins,1
coffrer,2
coge,1
cogemos,1
cogen,1
coger,1
cogerle,1
coges,1
cogiendo,1
cogiste,1
cogiter,1
cogió,1
cogí,1
coi,1
coin,1
coincidimos,1
coincido,1
coins,1
coja,2
cojamo,1
cojan,1
cojas,1
cojer,1
cojine,1
cojo,1
cojone,2
cojones,1
cojí,1
col3trane,1
cola,2
colabora,3
colaboremos,1
colabórame,1
cold,2
coldplay,1
cole,1
colección,1
colgado,1
colgando,1
colla,1
collier,1
colmadón,2
colmo,1
coloca,1
colocaban,1
cologne,1
colombia,3
colombiana,2
colombianas,1
colombianos,1
coloqué,1
color,1
colore,2
colores,2
colors,1
colorá,1
colours,1
colá,1
colón,1
com,1
coma,1
combative,1
combi,1
combina,1
combinación,1
combinas,1
combo,2
combs,1
come,6
comemo,2
comemos,2
comentan,1
comenten,1
comenzamo,1
comenzar,1
comenzó,1
comer,1
comerciales,1
comerme,1
comernos,1
comerte,1
comerá,1
comería,1
comes,1
cometer,1
comethazine,1
comida,2
comido,1
comienza,2
comiera,2
comilla,2
comimo,1
comimos,1
comin,1
coming,3
comiéndono,2
comiéndote,1
commando,1
comme,2
commentary,1
committed,1
como,3
comodidad,1
comoquiera,1
compa,2
compadre,2
company,1
companyembed,1
comparan,1
comparar,1
compararse,1
compare,1
comparo,1
compartiendo,1
compartir,1
compartirte,1
comparto,1
compas,1
compañía,2
compelling,1
compensating,1
competencia,1
competimos,1
competir,1
complace,1
complacido,1
complaciéndote,1
completa,1
completar,1
completarte,1
complete,1
completita,1
completo,2
complicada,1
complicado,1
complicate,1
comporta,1
comportes,1
compra,1
comprar,1
comprarle,1
compras,1
compre,1
comprende,1
comprender,1
comprendo,1
compro,1
comprobar,1
comprometa,1
compromete,1
comprometerte,1
compromiso,1
compré,1
compte,1
compárenme,1
comámono,1
comí,1
comíamo,1
común,1
con,4
conan,1
concedo,1
conciencia,1
concierto,1
conciertos,1
concorrenza,1
concreta,1
concrete,1
concédeme,1
condado,1
condena,1
condenado,1
condená,1
condición,2
condominio,1
condone,1
condón,1
cone,1
conectando,1
conectaos,1
conecto,1
conecté,1
conejo,2
confesar,2
confesaste,1
confess,1
confianza,2
confiao,1
confiar,1
confiesa,1
confieses,1
confieso,2
confirmaron,1
confirmed,1
confié,1
confiéseme,1
conformas,1
confunda,1
confunde,2
confundiendo,1
confundirse,1
confusión,1
confía,1
confío,2
congelé,1
congo,1
congratulations,1
conllevó,1
conmigo,8
conmigoyou,1
connais,2
connect,1
conoce,6
conocemos,1
conocen,1
conocer,1
conocerte,2
conoces,2
conocidas,1
conocido,1
conocieron,1
conocimo,2
conocimos,1
conociste,1
conociéndote,1
conoció,1
conocí,2
conocías,1
conor,1
conozco,2
conquistar,1
conquistándome,1
conriquez,2
conscience,1
consciente,1
conseguimos,1
consejo,2
consejos,1
conserva,1
consideración,1
consigo,2
consigue,1
consistencia,1
consolas,1
constante,1
constellate,1
construyó,1
contaba,1
contacto,1
contactoto,1
contacts,1
contados,1
contagié,1
contando,1
contar,1
contaran,1
contarle,1
contaron,2
contarte,2
contener,1
contenido,1
contento,3
contesta,2
contestar,1
contestarte,1
contesto,1
contigo,7
contigo7embed,1
continentes,1
continuación,1
continuar,1
continúa,1
contra,3
contrabando,1
contrario,1
contratan,1
contrato,1
contributorbest,1
contributorhecha,1
contributorme,1
contributornew,1
contributors0,1
contributors11,1
contributorsa,1
contributorsadictiva,1
contributorsadán,1
contributorsahora,1
contributorsamarillo,1
contributorsamigos,1
contributorsamor,1
contributorsaullando,1
contributorsbaby,1
contributorsbaila,1
contributorsbrillas,1
contributorsbubalu,1
contributorscabrón,1
contributorscalma,1
contributorscaramelo,1
contributorschica,1
contributorscomo,1
contributorscontra,1
contributorscréeme,1
contributorscuando,1
contributorsdancin,1
contributorsdebo,1
contributorsdesconocidos,1
contributorsdime,1
contributorsel,1
contributorsella,1
contributorsen,1
contributorsesclavo,1
contributorsfavorito,1
contributorsfuentes,1
contributorsfuera,1
contributorsfuga,1
contributorshasta,1
contributorshola,1
contributorshp,1
contributorsin,1
contributorsjeremías,1
contributorsjgl,1
contributorsjuly,1
contributorsla,1
contributorslos,1
contributorslove,1
contributorsmala,1
contributorsme,1
contributorsmon,1
contributorsnew,1
contributorsni,1
contributorsno,1
contributorsnunca,1
contributorsotro,1
contributorspa,2
contributorsponle,1
contributorsporfa,1
contributorsppp,1
contributorsprobablemente,1
contributorsprometiste,1
contributorspuntos,1
contributorsqué,1
contributorsrake,1
contributorsrebota,1
contributorsrelación,1
contributorsride,1
contributorsrojo,1
contributorsrucón,1
contributorssan,1
contributorsse,1
contributorssi,1
contributorssiempre,1
contributorssobrio,1
contributorssodio,1
contributorstal,1
contributorste,1
contributorsthis,1
contributorstoda,1
contributorstodays,1
contributorstra,1
contributorstranslationsdeutschenglisha,1
contributorstranslationsdeutschenglishfrançaisignorantes,1
contributorstranslationsdeutschenglishhawái,1
contributorstranslationsdeutschenglishpepas,1
contributorstranslationsdeutschenglishsafaera,1
contributorstranslationsdeutschenglishtodo,1
contributorstranslationsdeutschenglishvolví,1
contributorstranslationsdeutschenglishyonaguni,1
contributorstranslationsdeutschfrançaisenglishla,1
contributorstranslationsdeutschgasolina,1
contributorstranslationsdeutschportuguêsenglishyo,1
contributorstranslationsdeutschqué,1
contributorstranslationsdeutschsvenskafrançaisenglishsi,1
contributorstranslationsdeutschsvenskaportuguêsfrançaisenglishla,1
contributorstranslationsdeutschtürkçeespañolportuguêspolskinorsk,1
contributorstranslationsdeutschtürkçeportuguêsfrançaisenglishvete,1
contributorstranslationsdeutschtürkçeไทย,1
contributorstranslationsdeutschไทย,1
contributorstranslationsenglish2catorce,1
contributorstranslationsenglishadiós,1
contributorstranslationsenglishaerolínea,1
contributorstranslationsenglishalgo,1
contributorstranslationsenglishamanece,1
contributorstranslationsenglishaquí,1
contributorstranslationsenglishay,1
contributorstranslationsenglishazul,1
contributorstranslationsenglishbaila,1
contributorstranslationsenglishbandido,1
contributorstranslationsenglishbichota,1
contributorstranslationsenglishbotella,1
contributorstranslationsenglishcon,1
contributorstranslationsenglishdeutschdesesperados,1
contributorstranslationsenglishdeutschdespués,1
contributorstranslationsenglishdeutschefecto,1
contributorstranslationsenglishdeutschfrançaisme,1
contributorstranslationsenglishdeutschitalianocallaita,1
contributorstranslationsenglishdeutschitalianodos,1
contributorstranslationsenglishdeutschitalianoojitos,1
contributorstranslationsenglishdeutschitalianotití,1
contributorstranslationsenglishdeutschitalianoun,1
contributorstranslationsenglishdeutschla,1
contributorstranslationsenglishdeutschmoscow,1
contributorstranslationsenglishdeutschneverita,1
contributorstranslationsenglishdeutschno,1
contributorstranslationsenglishdeutschprovenza,1
contributorstranslationsenglishdeutschquevedo,1
contributorstranslationsenglishdeutschqué,1
contributorstranslationsenglishdeutschrelación,1
contributorstranslationsenglishdeutschsoltera,1
contributorstranslationsenglishdeutschtarot,1
contributorstranslationsenglishdeutschte,1
contributorstranslationsenglishdeutschun,1
contributorstranslationsenglishdiosa,1
contributorstranslationsenglishel,1
contributorstranslationsenglishinfeliz,1
contributorstranslationsenglishla,1
contributorstranslationsenglishmi,1
contributorstranslationsenglishmorado,1
contributorstranslationsenglishmuévelo,1
contributorstranslationsenglishno,1
contributorstranslationsenglishotro,1
contributorstranslationsenglishpareja,1
contributorstranslationsenglishportuguêssin,1
contributorstranslationsenglishque,1
contributorstranslationsenglishreloj,1
contributorstranslationsenglishsigues,1
contributorstranslationsenglishtacones,1
contributorstranslationsenglishte,1
contributorstranslationsenglishtutu,1
contributorstranslationsenglishvaina,1
contributorstranslationsespañolportuguêsenglishdeutschritmo,1
contributorstranslationsespañolportuguêsfrançaisromânătürkçesay,1
contributorstranslationsespañolportuguêsitalianofrançaisnederlandsελληνικάрусскийshallow,1
contributorstranslationsespañolไทย,1
contributorstranslationsfrançaisold,1
contributorstranslationshebrewenglishdeutschsecreto,1
contributorstranslationshebrewenglishjangueo,1
contributorstranslationshebrewenglishmamiii,1
contributorstranslationshrvatskitürkçesvenskaespañolрусскийromânăportuguêspolskiitalianohebrewdeutschfrançaisفارسیnederlandsdanskchinese,1
contributorstranslationsnederlandsenglisham,1
contributorstranslationsnederlandsfrançaisenglishdeutschi,1
contributorstranslationsnederlandsไทย,1
contributorstranslationsportuguêsespañolenglishreggaetón,1
contributorstranslationsportuguêsespañolyo,1
contributorstranslationsportuguêsitalianoenglishdeutschtusa,1
contributorstranslationsportuguêsitalianoenglishespañolmercy,1
contributorstranslationsportuguês日本語deutschenglishtelepatía,1
contributorstranslationstiếng,1
contributorstranslationstürkçeenglishenglishitalianofrançaisespañolsvenskaultralight,1
contributorstranslationstürkçeespañoldua,1
contributorstranslationstürkçeespañolfrançaisnederlandsdanskdeath,1
contributorstranslationstürkçeespañolportuguêsfrançaisenglishdeutschun,1
contributorstranslationstürkçeespañolportuguês日本語italianoελληνικάdeutschfrançaisenglishenglishnederlandsshqippolskičesky한국어as,1
contributorstranslationstürkçeespañolromânăportuguêspolskiitalianohebrewελληνικάdeutschfrançaisnederlandsdanskفارسی7,1
contributorstranslationstürkçeespañolрусскийportuguêsportuguêsnorsk,1
contributorstranslationstürkçeespañolсрпскирусскийportuguêspolskiitalianodeutschfrançaisفارسیnederlandsdont,1
contributorstranslationstürkçeespañolсрпскирусскийromânăportuguêsdeutschfrançaisnederlandsالعربية中文ελληνικάwap,1
contributorstranslationstürkçeportland,1
contributorstranslationstürkçeportuguêsdeutschenglishdákiti,1
contributorstranslationstürkçeportuguêsenglishlove,1
contributorstranslationstürkçesvenskaespañolslovenčinaрусскийportuguêspolskinorsk,1
contributorstranslationstürkçesvenskaespañolрусскийportuguêspolski한국어deutschfrançaisnederlandsthank,1
contributorstranslationstürkçeελληνικάlost,1
contributorstranslationsрусскийmagyartürkçeespañoldeutschbeliever,1
contributorstranslationsрусскийtürkçeespañolpolskiitalianodeutschfrançaisazərbaycanca,1
contributorstranslationsрусскийtürkçeespañolportuguêspolskideutschfrançaisفارسیshqipsave,1
contributorstranslationsहनदa,1
contributorsun,1
contributorsuna,1
contributorsverte,1
contributorsya,1
contributorsyakkos,1
contributorsyo,1
contributorsyılın,1
contributortodays,1
contributortop,1
control,4
controla,2
controlan,1
controlar,1
controlo,1
controló,1
conté,1
contó,1
convencer,1
convencerme,1
convento,1
convenza,1
conversar,1
conversation,1
convertible,1
convertido,1
convertimo,1
conviene,4
convierte,1
convierto,1
convivo,1
convoy,1
conway,2
cook,1
cookie,2
cool,1
cool3embed,1
cooler,1
cooped,1
cooper,1
copa,2
copas,1
copia,1
copiaera,1
copiao,1
copiau,1
coprirmi,1
cops,1
coqueta,1
coqueteas,1
coqueteo,1
coqueto,1
coquito,1
cora,3
coraje,1
corazona,1
corazone,1
corazones,1
corazón,3
corbin,1
cordae,1
cordero,1
cordial,1
cords,1
corillo,1
corleone,3
coro,4
corona,3
coronas,1
coronel,1
coroné,1
corra,1
corre,2
correas,2
corren,1
correr,1
corresponde,1
corrida,1
corrido,1
corridos,1
corriente,2
corro,1
corry,2
corría,1
corsa,1
corta,2
cortadas,1
cortamo,1
corte,1
cortez,4
corto,1
cosa,6
cosas,1
cosechas,1
cosigned,1
cosita,1
coso,2
cost,1
costa,1
costales,1
costar,1
costumbre,1
così,1
cotis,1
cotizá,1
cotorra,1
cougar,1
could,1
couldnt,1
couldve,1
counting,1
country,1
counts,1
coupe,2
couped,1
couplet,1
coups,1
course,1
court,1
courtney,1
cousin,1
cover,1
covered,1
cowboy,1
coxon,1
coyote,1
coñazos,1
coño,2
cqui,1
cr,2
cracked,1
crash,1
crashers,1
crashes,1
crave,1
crawl,2
cray,1
crayola,1
crazy,4
crea,1
cream,2
creando,1
creas,1
created,1
creator,1
crecen,1
crecer,1
creció,1
crecí,1
credit,1
credo,1
cree,4
creen,1
creepin,1
creer,2
creerlo,1
crees,2
crema,1
creme,1
cremita,1
creo,2
crete,1
crew,1
creía,1
creído,1
crib,2
crick,1
criminal,1
criminality,1
cripy,1
cris,1
criss,1
cristale,1
cristales,1
cristiani,1
cristiano,1
cristo,1
critch,1
critican,1
critique,1
croire,1
croire6embed,1
cromo,2
cross,2
crossed,1
crossover,1
crow,1
crowd,1
crowded,1
crucero,1
crumb,1
crush,1
cruz,1
cruzado,1
cruzar,1
cruzé,1
cry,3
crying,2
crédito,1
créeme,2
críes,1
crítico,1
cuaderno,1
cuadre,1
cuadrito,1
cual,1
cualquier,1
cualquiera,1
cuando,3
cuantos,1
cuartel,1
cuarto,2
cuatro,2
cuba,2
cubana,1
cubanas,1
cubrir,1
cucos,1
cucu,1
cucú,1
cuddle,1
cudi,1
cue,1
cuello,1
cuencas,1
cuenta,4
cuentas,2
cuente,2
cuento,1
cuernito,1
cuerno,1
cuernón,1
cuero,3
cuerpecito,1
cuerpito,1
cuerpo,4
cuervos,1
cuesta,1
cuestan,1
cueste,1
cuestión,1
cuh,1
cuidado,1
cuidadoso,1
cuidao,1
cuidar,2
cuidarla,2
cuidarme,1
cuidarte,1
cuidaste,1
cuide,2
cuido,1
cuidé,1
culito,1
culo,4
culpa,4
culpable,2
cultura,2
cum,1
cumplido,2
cumplo,1
cumplí,1
cup,1
cupido,3
cura,1
curando,1
curarlo,1
curarte,1
curiosa,1
curiosidad,3
curiosity,2
curioso,1
curious,1
curo,1
current,1
curreny,1
currington,1
curry,1
curtains,1
curtis,1
cut,3
cutie,1
cutler,1
cuts,1
cuál,2
cuándo,3
cuánto,2
cuántos,1
cuéntale,1
cuésteme,1
cuídese,1
cuеrnito,1
cxloe,2
cynical,1
cynthia,1
cypress,1
cyprus,1
cyraq,1
cyrus,4
czechoslovakia,1
cáele,1
cámara,1
cámbiala,1
cántalo,1
cántenme,1
cárdenas,2
cè,1
cédula,1
código,1
cómeme,1
cómo,9
cómoda,1
cómodo,1
cúbrase,1
cúcara,1
cеlular,1
d,2
da,5
daba,2
dababy,5
dad,1
dadalala,1
daddy,9
dado,1
daft,1
dagga,1
dagny,1
dagostino,1
dahomey,1
daisy,1
dal,1
dala,1
dala1embed,1
dale,5
dale4embed,1
dalex,5
dalla,1
dalmata,1
dalí,1
dama,1
damas,1
dame,2
damedame,1
dammi,1
damn,4
damnboy,1
damo,1
damos,1
dan,1
danada,1
dance,3
danced,1
dancehall,1
dancin,1
dancing,2
dancings,1
dandandan,1
dando,4
danger,1
dangerous,1
dangly,1
daniel,1
daniela,1
danielle,1
danileigh,1
danny,1
dans,1
dante,1
dapperton,1
dar,2
dare,1
daredevil,1
darell,4
dark,2
darkest,1
darkie,2
darkiel,3
darko,1
darle,1
darles,1
darling,1
darme,1
darn,1
darno,2
daronne,1
darr,1
darte,1
darth,1
daré,1
daría,1
darías,1
das,1
dasani,1
dat,1
data,1
date,2
dated,1
dato,2
daughter,1
dave,1
david,2
davido,1
davvero,1
dawe,1
dawgs,1
dawko,1
dawn,1
day,6
daybreak,1
dayday,1
daye,1
days,1
daña,1
dañe,1
daño,2
dañá,1
dañó,2
dblock,1
dc,1
ddd,1
ddddddy,3
ddddy,2
dddy,1
de,6
dead,2
deadass,1
deadly,1
deal,2
dealin,1
deals,1
dean,1
deante,1
death,2
deathbyromy,1
deaton,1
deba,1
debe,1
deberían,1
deberías,1
debes,1
debida,1
debilidad,1
debilita,1
debió,1
debo,3
debí,1
december,1
decente,1
decepcionados,1
decepciones,1
decepcioné,1
decepción,1
decias,1
decidas25embed,1
decide,2
decidió,1
decido,1
decidí,1
decir,2
decirle,2
decirlo,2
decirte,3
decisione,1
declan,1
decía,1
decían,2
decías,1
decídete,1
dedemasiao,1
dedicao,1
dedicarle,1
dedicaste,1
dedicándole,1
dedique,1
dedo,1
dedos,1
dee,3
deedar,1
deep,1
deerhunter,1
def,1
defeat,1
defeated,1
defender,1
degrés,1
deh,3
deja,4
dejado,1
dejamo,1
dejamos,1
dejan,1
dejando,1
dejar,1
dejarla,1
dejarlo,1
dejarme,1
dejaron,2
dejarse,1
dejarte,1
dejarías,1
dejas,1
dejaste,1
deje,2
dejemo,1
dejemos,1
dejen,1
dejes,1
dejo,2
dejá,1
dejé,2
dejó,2
deko,1
del,2
delante,1
delatando,1
deleite,1
delicadez,1
delicadeza,1
delicioso,1
delilah,1
delincuente,2
delirio,1
delirious,1
delito,1
deliver,1
della,1
dellalba,1
dem,1
demarco,1
demasiado,3
demasiao,2
demasiá,1
dembow,1
demeanor,1
demen,1
demencia,1
demi,1
demon,1
demonia,1
demonios,1
demons,1
demora,1
demostrarte,1
demuestre,1
demuéstrame,1
demá,1
demás,2
den,1
denmark,1
dennis,1
dentera,1
dentro,1
denvre,1
denzel,1
deo,3
deporte,1
deposits,1
depre,1
depresión,1
derecho,2
derechos,3
dermot,1
derrapón,1
derretiste,1
derrito,1
derrumbas,1
derulo,3
desabroche,1
desacatao,2
desahogas,1
desaparece,1
desarmo,1
desayunamo,1
desayuno,1
desbaratamo,1
desbloqueando,1
descanse,1
descendiente,1
desconocidos,3
descontrola,1
describir,1
descubren,1
descubri,1
descubrir,1
descubrí,1
desde,2
desea,2
deseaba,1
desearía,1
desechable,1
desenfoca,1
desenfoco,1
deseo,3
deseos,1
deserve,1
desespera,2
desesperado,1
desesperados,2
desesperao,1
desesperar,1
desespere,2
desespero,1
deseándote,2
desgarre,1
desgracia,1
desgraciá,1
desierto,2
desierto11embed,1
desiigner,1
desire,2
desmadre,1
desmadroso,1
desmaya,1
desmuero,1
desnuda,2
desnudar,1
desnudarte,2
desnudaste,2
desnudez,1
desnudé,3
desnúdate,1
despacio,1
despacito,2
despacito414embed,1
despecho,1
despechos,1
despedida,1
despedimos,1
despedí,1
despega,1
despegar,1
despegó,1
despertar,1
despertarte,1
desperté,1
despertó,1
despide,1
despierta,1
despierto,2
despoja,1
despojo,1
desprenderme,1
despué,1
después,3
despégate,1
desquitarno,1
desquite,1
destino,3
destiny,1
destinys,1
destreza,1
destroza,1
destruya,1
destruyendo,1
desvelo,1
desvelándome,1
desvestirte,1
desvestí,1
desvisto,1
desvía,2
detalle,2
detectaba,1
detenerme,2
detenerte,1
detente,2
detiene,1
detiger,1
detona,1
detonadas,1
detoné,1
detrás,1
detuve,1
dev,1
devant,2
devault,1
devil,2
devils,2
devoluciones,1
devoraba,1
devorar,1
devorarte,1
devuelto,1
devuelva,1
devuelves,1
devvon,1
devórame,1
dew,1
dex,1
deza,1
dfwmn,1
dhabi,1
dheusta,1
di,1
dia,1
diabetic,1
diabla,3
diablas,1
diablesa,1
diablillo,1
diablita,2
diablo,6
diablona,1
diabólica,1
dial,1
dialogue,1
diamantada,1
diamante,1
diamond,1
diamonds,2
diawara,1
dibine,1
dice,12
dicen,3
dices,2
dicha,1
dicho,1
diciembre,1
diciendo,1
diciéndome,1
diciéndono,1
diciéndote,1
dick,4
dicky,1
did,2
dididiri,1
didnt,1
dido,1
die,7
die4u,1
dieciséi,1
dieciséis,1
died,1
diembed,1
diera,1
dieran,1
dierks,1
dieron,1
dies,1
diesel,1
dieta,2
dietro,1
diez,2
diferencia,1
diferente,2
different,1
difficult,1
difunta,1
difícil,4
dig,1
diga,5
digan,1
digas,1
digest,1
dignidad,1
digo,2
dije,3
dijeron,1
dijiste,1
dijo,2
dile,10
diles,1
diligencia,1
diligently,1
dilla,1
dillinger,1
dillon,1
dim,2
dime,8
dimedímelo,1
dimelo,1
dimensión,1
dimitri,1
dimo,2
dimos,1
dinah,1
dinero,1
dinner,1
dio,3
dior,2
dios,2
diosa,4
diose,1
diosito,1
dip,1
dipper,1
dique,1
dircson,1
dirección,1
directa,1
direction,1
directo,2
direktnom,1
dirt,1
dirty,1
diré,1
diría,2
dirían,1
disclosure,1
disco,1
discos,1
discoteca,2
discotek,3
discreción,1
discreto,1
discrimina,1
disculpas,1
disculpe,1
disculpen,1
discussions,1
discúlpame,1
disfrazas,1
disfrazaste,1
disfruta,1
disfrutamos,1
disfrutando,1
disfrutar,1
disfrutarme,1
disfruto,1
disguise,1
disimular,3
disimulo,1
dislocate,1
disney,1
disparo,1
disparos,1
display,1
dispuesta,1
disqueras,1
distancia,1
distante,1
diste,1
distinto,1
distraído,1
district,1
disturbed,1
disuelva,1
dit,1
ditz,2
diva,2
dive,1
diver,1
divertirse,2
divide,1
dividíos,1
diviertas,1
divina,2
divine,1
diye,1
dize,3
dizque,1
dizu,1
dizzy,1
diеron,1
dj,2
djadja,1
djds,1
djibouti,1
dm,1
dmerde,1
dmx,1
dnice,1
dnote,1
do,12
doble,1
dobro,1
doc,1
doce,2
doctor,1
doctora,2
doeee,1
does,1
doesnt,1
dog,1
dogg,2
dogs,1
doin,1
doing,1
doja,1
dolar,1
dolce,1
doler,1
dolerme,1
dolia,1
dolida,1
dolido,1
dolió,1
doll,1
dolla,1
dollar,1
dollars,2
dolor,2
dolph,1
dolphin,1
dolphins,1
dolu,1
domar,1
dome,1
domina,1
domingo,1
dominic,1
dominican,1
dominicana,1
dominion,1
don,3
donc,1
donde,1
dondequiera,1
done,1
donnelly,1
dont,10
doom,1
door,1
doors,2
dopamina,1
dopamine,2
dopo,1
dorado,1
dorment,1
dormimo,1
dormir,3
dormir31embed,1
dormiré,1
dormía,1
dormías,1
dormío,1
dorsal,1
dos,5
doscientas,1
dosciento,1
doscientos,1
dosi,1
double,1
doubt,2
dough,1
doughboy,1
douha,1
dounia,2
dove,2
down,5
downfall,1
downtown,1
doy,2
doña,1
dođi,1
doživljaj,1
draco,1
dragons,1
drake,5
dram,1
drama,2
dramatic,1
dramatique,1
dre,1
dread,1
dream,2
dreamdoll,1
dreams,1
dreamville,1
dress,1
drew,1
dribble,2
dribbler,1
dried,1
drifted,1
drink,1
drinker,1
drinkin,1
drip,1
drippin,1
dritto,1
drive,2
driver,1
drivers,2
driving,1
droga,2
drogadicto,1
drop,3
dropout,1
droppin,1
drove,1
drown,2
drowned,1
drownin,1
drowning,1
druge,1
drummers,1
drums,3
drums1embed,1
drums6embed,1
drunk,1
dry,1
drôle,2
dschlass,1
dtout,1
du,2
dua,1
duars,1
dub,1
duck,1
duckwrth,1
duda,2
dudaré,1
dudo,1
dueeeelen,1
duela,1
duele,2
duelen,1
duelе,1
duermas,1
duermes,1
duermo,2
duet,1
dueño,1
duffle,1
duh,1
duke,1
dulce,2
dulces,1
dumb,1
dunbar,1
duncan,1
dunno,1
duplicarme,1
duppy,1
dura,3
dura25embed,1
durack,1
durag,1
duran,1
durdun,1
dure,1
during,1
durk,2
duro,10
duró,1
duse,1
dusk,1
dust,1
dustystaytrue,1
dutch,1
duval,1
dvbbs,1
dwelling,1
dy,5
dying,1
dylan,1
dynamic,1
dynamite,1
dynoro,1
dzeko,1
dákiti,2
dámelo,1
dándole,1
dándolo,1
dándome,1
dándose,1
dártelo,1
dé,3
déjala,1
déjale,1
déjame,2
déjate,1
día,6
días,2
dígame,2
díganme,1
díme,1
dímelo,4
díselo,2
dólares,1
dónde,3
dе,1
dеvorarte,1
e,8
e40,1
ea,1
each,1
eah,3
ear,3
earth,2
earthgang,1
east,1
easton,1
eastside,1
easy,4
eat,2
eating,1
eazi,1
ebay,1
ebbasta,2
ebbin,1
ebenezer,1
ebratt,3
echa,1
echada,1
echalo,1
echando,1
eche,1
echele,1
echo,1
echábamo,1
ecstasy,1
ecuador,1
ed,1
edad,1
eddie,3
eddington,1
eden,1
ediee,1
edit,2
educaron,1
edwin,1
edén,1
ee,1
eeeeeeevo,1
eeeeeella,1
eeeeeentonces,1
eeeeees,1
efectivo,1
efectivo2embed,1
efecto,2
efectos,1
efron,1
ego,1
egoyou,1
egoísmo,1
egypt,1
eh,11
eh1embed,1
eh6embed,1
eh8embed,1
ehah,1
eheh,6
eheh12embed,1
eheh1embed,1
eheheh,5
eheheheh,1
ehey7embed,1
ehoh,1
ehyeah,3
ehyehyeh,1
eiffel,2
eight,2
eights,1
eightyone,1
eilish,2
einstein,1
either,1
ekoh,1
eksik,1
el,6
eladio,2
ele,1
electricidad,1
electricity,1
elegante,1
elegantes,1
elegir,1
elegí,1
elektrik,1
elemento,2
elements,1
elevar,1
elevation,1
eleven,1
eli,1
elige,1
elio,1
eliza,1
ella,12
elle,1
ellery,1
elliana,1
ellis,1
ello,1
ellos,1
ellysse,1
elohim,1
else,2
elton,1
eléctrica,1
elías,1
em,4
emani22,1
embachan,1
embers,1
emblem,1
emborracha,1
emborrachar,1
emborracharme,2
emborrachaste,1
emborrachemo,1
emborrachóó,1
embrace,1
embriágame,2
embuste,2
emeli,1
emilio,1
emily,1
eminem,2
eminencia,1
emm,1
emocionado,1
emoción,1
emoji,1
emotional,1
empalagando,1
empastillao,2
empecemos,1
empecé,1
empedado,1
empezamo,2
empezamos,1
empezando,1
empezar,1
empezó,1
empieza,1
empiezan,1
empiezas,1
empiezo,1
empotré,1
empty,1
empuja,1
empújamelo,1
en,5
enamora,2
enamorada,1
enamorado,1
enamoramos,2
enamorar,1
enamorarme,1
enamorarse,2
enamoraste,1
enamorau,1
enamore,3
enamores,2
enamoro,2
enamoré,1
enamoré3embed,1
enamoró,1
enamórame,1
encajo,1
encanta,2
encantan,1
encantas,1
encante,2
encanto,1
encantás,1
encendedor,1
encender,1
encerre,1
encerrona,1
enchular,2
enchulo,2
encima,2
enciéndeme,1
encomendé,1
encontrar,1
encontré,1
encontró,1
encuentras,1
encuentre,1
encuentres,1
encuentro,1
encuera,1
encuernao,1
end,4
ended,1
ending,1
endo,1
endorphins,1
endrogo,1
ends,1
enemies,1
enemigo,1
enero,1
enfangarse,1
enfariné,2
enferma,1
enfermo,1
enfiesto,1
engancha,1
engaña,1
engañar,2
engañes,1
engaño,1
engañó,1
england,1
engreído,1
enjoy,1
enloquecer,2
enloquecerse,1
enmartillao,1
ennemis,1
ennota,1
enojo,1
enough,2
enquête,1
enredaba,1
enredao,2
enredaría,1
enredas,1
enrede,1
enredo,1
enredé,1
enreo,1
enrola,1
enrolaba,2
enrolar,1
enseguida,1
enseñaste,1
enseñe,3
enseñen,1
enseñes,1
enseño,1
enseñé,1
enseñó,1
enséñame,1
entendemos,1
entender,2
entendernos,1
entendido,2
entendiendo,1
entendiste,1
entendí,1
enter,1
entera,2
enteran,1
enterarse,1
entere,1
entero,2
enterraba,1
enterrao,2
enterrarlo,1
enterró,1
entertainment,1
enteré,1
entienda,2
entiende,3
entiendes,2
entiendo,1
entierro,1
entiéndelo,1
entona,1
entonce,3
entonces,3
entra,1
entraba,1
entrada,1
entramo,1
entrar,2
entre,2
entrega,1
entregamos,1
entregarle,1
entregarte,1
entrego,1
entregue,1
entregó,1
entrene,1
entreno,1
entretiene,1
entro,1
entrometes,1
entré,1
entró,2
entumida,1
envenena,1
envenené,1
envenéname,1
envicia,1
enviciao,1
envició,1
envidia,2
envidiosa,2
envidiosas,1
envolverme,3
envolviste,1
envolviéndome,1
envolví,2
envuelto,1
envuelve,1
envuelves,1
envy,1
envíame,1
envíe,1
envío,1
enzorra,2
eo,1
epic,1
eq,2
equipaje,1
equipo,1
equipos,1
equivocado,1
equivocao,1
equivocarse,1
equivoque,1
equivoques,1
equivoqué,2
er,1
era,2
eran,1
eras,1
ere,1
eres,2
eric,1
erica,1
erice,1
erizo,1
error,1
errore,1
errónea,1
eróticos,2
